2017-05-25 15:36:48,042 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,045 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:36:48,088 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,114 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,115 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:36:48,118 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,400 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,401 [INFO] webapp.BarcodeView: Barcode added
2017-05-25 15:43:17,417 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,424 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Barcode is not given when vendor is given
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,426 [INFO] webapp.barcodevalidator: End date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: Start date is given date
2017-05-25 15:43:17,427 [INFO] webapp.barcodevalidator: End date is given date
2017-05-30 17:44:57,266 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:25:12,530 [DEBUG] django.db.backends: (0.000) SELECT `webapp_barcode`.`id`, `webapp_barcode`.`employeeId`, `webapp_barcode`.`barcodeName`, `webapp_barcode`.`barcode` FROM `webapp_barcode` WHERE `webapp_barcode`.`barcode` = '1111'; args=(u'1111',)
2017-05-30 19:25:12,535 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`vendorName` = 'V2'; args=(u'V2',)
2017-05-30 19:25:12,539 [DEBUG] django.db.backends: (0.001) INSERT INTO `webapp_token` (`vendor_id`, `barcode_id`, `tokenDateTime`) VALUES (2, 1, '2017-05-30 13:55:12'); args=[2, 1, u'2017-05-30 13:55:12']
2017-05-30 19:25:13,572 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:25:13,581 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:25:13,591 [DEBUG] django.db.backends: (0.009) SELECT COUNT(*) AS `__count` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE (`webapp_vendor`.`vendorName` = 'V2' AND `webapp_token`.`tokenDateTime` >= '2017-05-29 18:30:00' AND `webapp_token`.`tokenDateTime` <= '2017-05-30 13:55:13'); args=(u'V2', u'2017-05-29 18:30:00', u'2017-05-30 13:55:13')
2017-05-30 19:26:12,753 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:26:12,755 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL LIMIT 21; args=()
2017-05-30 19:26:52,263 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:26:52,479 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:26:52,483 [DEBUG] django.db.backends: (0.004) SHOW FULL TABLES; args=None
2017-05-30 19:26:52,490 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 19:27:03,483 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:27:03,694 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:27:03,700 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 19:27:03,710 [DEBUG] django.db.backends: (0.002) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 19:27:08,944 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:27:09,161 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:27:09,167 [DEBUG] django.db.backends: (0.006) SHOW FULL TABLES; args=None
2017-05-30 19:27:09,174 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 19:27:15,217 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:27:15,219 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:27:15,220 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 13:57:15'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 13:57:15')
2017-05-30 19:27:15,223 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 19:27:15,226 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) FROM (SELECT `webapp_vendor`.`vendorName` AS Col1, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL) subquery; args=()
2017-05-30 19:27:15,240 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_token`.`id` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-30 19:32:51,569 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:32:51,779 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:32:51,786 [DEBUG] django.db.backends: (0.007) SHOW FULL TABLES; args=None
2017-05-30 19:32:51,808 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 19:33:07,000 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:33:07,203 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:33:07,210 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-30 19:33:07,217 [DEBUG] django.db.backends: (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-30 19:33:10,634 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:33:10,635 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-30 19:33:10,637 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-30 14:03:10'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-30 14:03:10')
2017-05-30 19:33:10,641 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-30 19:33:10,644 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) FROM (SELECT `webapp_vendor`.`vendorName` AS Col1, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL) subquery; args=()
2017-05-30 19:33:10,658 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_token`.`id` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-31 11:36:16,408 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:36:16,846 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:36:16,904 [DEBUG] django.db.backends: (0.056) SHOW FULL TABLES; args=None
2017-05-31 11:36:16,930 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 11:36:40,845 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`vendorName`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) GROUP BY `webapp_vendor`.`vendorName` ORDER BY NULL LIMIT 21; args=()
2017-05-31 11:37:19,150 [DEBUG] django.db.backends: (0.001) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime`, COUNT(`webapp_token`.`vendor_id`) AS `num_tokens` FROM `webapp_token` GROUP BY `webapp_token`.`id` ORDER BY NULL LIMIT 21; args=()
2017-05-31 11:43:15,753 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE `webapp_vendor`.`vendorName` = 'V1'; args=('V1',)
2017-05-31 11:48:50,187 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:48:50,608 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:48:50,664 [DEBUG] django.db.backends: (0.055) SHOW FULL TABLES; args=None
2017-05-31 11:48:50,684 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 11:48:50,994 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:48:50,999 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:48:51,000 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 06:18:50'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 06:18:50')
2017-05-31 11:48:51,016 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 11:48:51,020 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token`; args=()
2017-05-31 11:48:51,079 [DEBUG] django.db.backends: (0.001) SELECT `webapp_token`.`id`, `webapp_token`.`vendor_id`, `webapp_token`.`barcode_id`, `webapp_token`.`tokenDateTime` FROM `webapp_token` ORDER BY `webapp_token`.`id` DESC; args=()
2017-05-31 11:48:51,237 [DEBUG] django.db.backends: (0.001) SELECT `webapp_vendor`.`id`, `webapp_vendor`.`vendorName` FROM `webapp_vendor` WHERE `webapp_vendor`.`id` = 2; args=(2,)
2017-05-31 11:48:51,243 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE `webapp_vendor`.`vendorName` = 'V1'; args=('V1',)
2017-05-31 11:52:25,359 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:52:25,510 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:52:25,516 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-31 11:52:25,519 [DEBUG] django.db.backends: (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 11:52:28,573 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:52:28,576 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:52:28,578 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 06:22:28'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 06:22:28')
2017-05-31 11:52:28,582 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 11:52:28,584 [DEBUG] django.db.backends: (0.000) SELECT COUNT(*) AS `__count` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE `webapp_vendor`.`vendorName` = 'V1'; args=('V1',)
2017-05-31 11:52:28,592 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:52:28,595 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 11:52:28,596 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 06:22:28'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 06:22:28')
2017-05-31 11:52:28,598 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 11:52:28,601 [DEBUG] django.db.backends: (0.001) SELECT COUNT(*) AS `__count` FROM `webapp_token` INNER JOIN `webapp_vendor` ON (`webapp_token`.`vendor_id` = `webapp_vendor`.`id`) WHERE `webapp_vendor`.`vendorName` = 'V1'; args=('V1',)
2017-05-31 12:03:23,302 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:03:23,450 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:03:23,453 [DEBUG] django.db.backends: (0.004) SHOW FULL TABLES; args=None
2017-05-31 12:03:23,459 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 12:03:26,765 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:03:26,766 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:03:26,767 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 06:33:26'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 06:33:26')
2017-05-31 12:03:26,770 [DEBUG] django.db.backends: (0.000) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 12:04:09,740 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:04:09,898 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:04:09,901 [DEBUG] django.db.backends: (0.004) SHOW FULL TABLES; args=None
2017-05-31 12:04:09,907 [DEBUG] django.db.backends: (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 12:04:11,049 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:04:11,052 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:04:11,052 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 06:34:11'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 06:34:11')
2017-05-31 12:04:11,058 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 12:07:55,487 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:07:55,665 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:07:55,671 [DEBUG] django.db.backends: (0.004) SHOW FULL TABLES; args=None
2017-05-31 12:07:55,677 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 12:07:59,045 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:07:59,048 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:07:59,048 [DEBUG] django.db.backends: (0.000) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 06:37:59'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 06:37:59')
2017-05-31 12:07:59,052 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 12:08:01,424 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:08:01,427 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:08:01,428 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 06:38:01'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 06:38:01')
2017-05-31 12:08:01,430 [DEBUG] django.db.backends: (0.001) SELECT `auth_user`.`id`, `auth_user`.`password`, `auth_user`.`last_login`, `auth_user`.`is_superuser`, `auth_user`.`username`, `auth_user`.`first_name`, `auth_user`.`last_name`, `auth_user`.`email`, `auth_user`.`is_staff`, `auth_user`.`is_active`, `auth_user`.`date_joined` FROM `auth_user` WHERE `auth_user`.`id` = 1; args=(1,)
2017-05-31 12:15:09,256 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:15:09,595 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:15:09,601 [DEBUG] django.db.backends: (0.004) SHOW FULL TABLES; args=None
2017-05-31 12:15:09,612 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 12:15:25,726 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:15:25,911 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:15:25,915 [DEBUG] django.db.backends: (0.004) SHOW FULL TABLES; args=None
2017-05-31 12:15:25,926 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 12:15:45,500 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:15:45,648 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:15:45,654 [DEBUG] django.db.backends: (0.004) SHOW FULL TABLES; args=None
2017-05-31 12:15:45,658 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 12:16:36,561 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:16:36,742 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:16:36,746 [DEBUG] django.db.backends: (0.005) SHOW FULL TABLES; args=None
2017-05-31 12:16:36,753 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 12:17:21,546 [DEBUG] django.db.backends: (0.001) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:17:51,614 [DEBUG] django.db.backends: (0.002) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:17:51,772 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:17:51,776 [DEBUG] django.db.backends: (0.003) SHOW FULL TABLES; args=None
2017-05-31 12:17:51,782 [DEBUG] django.db.backends: (0.001) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 12:19:09,938 [DEBUG] django.db.backends: (0.003) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:19:10,108 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:19:10,112 [DEBUG] django.db.backends: (0.004) SHOW FULL TABLES; args=None
2017-05-31 12:19:10,118 [DEBUG] django.db.backends: (0.000) SELECT `django_migrations`.`app`, `django_migrations`.`name` FROM `django_migrations`; args=()
2017-05-31 12:19:13,811 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:19:13,815 [DEBUG] django.db.backends: (0.000) SET SQL_AUTO_IS_NULL = 0; args=None
2017-05-31 12:19:13,815 [DEBUG] django.db.backends: (0.001) SELECT `django_session`.`session_key`, `django_session`.`session_data`, `django_session`.`expire_date` FROM `django_session` WHERE (`django_session`.`session_key` = 'i0no0uu6rfr1hstlo3s3nl1rlrujwpgr' AND `django_session`.`expire_date` > '2017-05-31 06:49:13'); args=('i0no0uu6rfr1hstlo3s3nl1rlrujwpgr', u'2017-05-31 06:49:13')
